,t,u,lambda,u_begin
227,-291.68701171875,(-2.220446049250313e-16-1.457167719820518e-16j),1664.2239833727706,(0.036327734644529756+0.02445789214312151j)
228,-291.650390625,(-2.0122792321330962e-16-8.326672684688674e-17j),1664.2085859660635,(0.013232213594747145+0.006238774651009149j)
229,-291.61376953125,(-4.0939474033052647e-16-1.700029006457271e-16j),1664.1931888442678,(0.04206095010513786+0.09194705468233705j)
230,-291.5771484375,(-2.8449465006019636e-16-9.194034422677078e-17j),1664.177792007375,(0.04687674148170389+0.04368366052317457j)
231,-291.54052734375,(-3.5735303605122226e-16-1.6479873021779667e-16j),1664.1623954553777,(0.0952510544620892+0.01396886780215284j)
232,-291.50390625,(-4.0245584642661925e-16-3.365363543395006e-16j),1664.1469991882677,(0.04774284817779574+0.0869597491634867j)
233,-291.46728515625,(-2.42861286636753e-16-6.088879400678593e-16j),1664.1316032060372,(0.03736103876862915+0.07241224304115042j)
234,-291.4306640625,(-2.3245294578089215e-16-2.1163626406917047e-16j),1664.1162075086781,(0.09147718116461641+0.010631409198250742j)
235,-291.39404296875,(-2.8102520310824275e-16-3.5041414214731503e-16j),1664.1008120961828,(0.061339933840144946+0.05755484348140623j)
236,-291.357421875,(-2.393918396847994e-16-3.41740524767431e-16j),1664.085416968543,(0.04164754703028237+0.05973282595607707j)
237,-291.32080078125,(-3.0531133177191805e-16-4.180683577104105e-16j),1664.0700221257514,(0.008399898708859465+0.052007952982449784j)
238,-291.2841796875,(-2.8102520310824275e-16-4.3021142204224816e-16j),1664.0546275677996,(0.07858402743938281+0.03716699384716559j)
239,-291.24755859375,(-1.734723475976807e-16-5.082739784612045e-16j),1664.03923329468,(0.07602210173166025+0.010422862748315965j)
240,-291.2109375,(-7.632783294297951e-17-4.128641872824801e-16j),1664.0238393063844,(0.06646386360580762+0.039330715778381264j)
241,-291.17431640625,(-3.2612801348363973e-16-4.2327252813834093e-16j),1664.0084456029049,(0.09077564080059332+0.07025542128447967j)
242,-291.1376953125,(-2.42861286636753e-16-5.238864897449957e-16j),1663.9930521842339,(0.06462544687512839+0.04502307883984195j)
243,-291.10107421875,(-2.393918396847994e-16-4.562322741819003e-16j),1663.9776590503632,(0.0314050234514534+0.01128991634121327j)
244,-291.064453125,(-3.434752482434078e-16-6.713379852030243e-16j),1663.962266201285,(0.0808151266839904+0.06980052113730527j)
245,-291.02783203125,(-3.608224830031759e-16-5.689893001203927e-16j),1663.9468736369913,(0.07304110477294706+0.0007668262111877877j)
246,-290.9912109375,(-4.996003610813204e-16-6.782768791069316e-16j),1663.9314813574745,(0.019078787400209286+0.08555820864401063j)
247,-290.95458984375,(-2.42861286636753e-16-5.464378949326942e-16j),1663.9160893627266,(0.009176711241248137+0.03384695709876694j)
248,-290.91796875,(-2.0122792321330962e-16-4.649058915617843e-16j),1663.9006976527394,(0.06133248932279246+0.05588945859561483j)
249,-290.88134765625,(-3.5041414214731503e-16-5.065392549852277e-16j),1663.8853062275052,(0.02623436789878969+0.06273011545687221j)
250,-290.8447265625,(-3.677613769070831e-16-5.447031714567174e-16j),1663.8699150870161,(0.0647062026124605+0.04983564055011738j)
251,-290.80810546875,(-4.2674197509029455e-16-7.73686670285656e-16j),1663.854524231264,(0.09529533252311208+0.02635451481888469j)
252,-290.771484375,(-1.9081958235744878e-16-7.008282842946301e-16j),1663.8391336602415,(0.04781815652199515+0.01376687595608207j)
253,-290.73486328125,(-3.122502256758253e-16-6.643990912991171e-16j),1663.8237433739403,(0.025272757295407067+0.08812663894766776j)
254,-290.6982421875,(-2.949029909160572e-16-7.164407955784213e-16j),1663.8083533723525,(0.024593299747352915+0.03944723829937588j)
255,-290.66162109375,(-1.97758476261356e-16-4.3194614551822497e-16j),1663.7929636554704,(0.09973078283035398+0.032748260675416564j)
256,-290.625,(-1.7791624040138685e-16-6.147634061818713e-16j),1663.777574223286,(0.052997816376959085+0.02156547053944674j)
257,-290.58837890625,(-1.796961303686521e-16-5.648177558095866e-16j),1663.7621850757912,(0.01703074863860934+0.051275868722473396j)
258,-290.5517578125,(-1.163394177339465e-16-5.857444932038749e-16j),1663.7467962129786,(0.0399000915616175+0.0793044401012012j)
259,-290.51513671875,(-5.553337012969161e-17-6.244656444703537e-16j),1663.7314076348398,(0.05953450753028053+0.03601302000136893j)
260,-290.478515625,(-2.5855839145874216e-16-5.622199373483173e-16j),1663.716019341367,(0.037279486870163504+0.03307762433481087j)
261,-290.44189453125,(-1.7072260958454962e-16-6.681672055114119e-16j),1663.7006313325526,(0.03370335897755881+0.06707805599335956j)
262,-290.4052734375,(-2.1979905843991664e-16-7.680322023131677e-16j),1663.6852436083884,(0.05585815957582101+0.028722747403329342j)
263,-290.36865234375,(-2.410627174836902e-16-7.125302411231389e-16j),1663.6698561688665,(0.018198963704611614+0.05185674226662378j)
264,-290.33203125,(-2.4165227611887364e-16-6.058838619946218e-16j),1663.6544690139792,(0.09608308258176117+0.014135000558413869j)
265,-290.29541015625,(-1.3928041881215227e-16-8.013421630539189e-16j),1663.6390821437185,(0.06328942438802763+0.09615930337419956j)
266,-290.2587890625,(-1.9760591794511557e-16-7.31693923191048e-16j),1663.6236955580764,(0.03237791646348527+0.03241877227703253j)
267,-290.22216796875,(-4.695347065884861e-17-5.734761327970435e-16j),1663.6083092570452,(0.03695391188322796+0.07213770552248325j)
268,-290.185546875,(3.1003027014261026e-18-5.965250698331791e-16j),1663.592923240617,(0.07196603180403884+0.08234120086302893j)
269,-290.14892578125,(-1.3260173740786332e-16-6.650352306548282e-16j),1663.5775375087837,(0.07333765094807464+0.012675478325211221j)
270,-290.1123046875,(-1.7677222008775556e-16-6.325269178085687e-16j),1663.5621520615375,(0.015709167296143123+0.07499670557629366j)
271,-290.07568359375,(-1.0110104988303699e-16-8.07674110316506e-16j),1663.5467668988704,(0.03353102138281612+0.06631298856777544j)
272,-290.0390625,(-9.821468997657282e-17-6.127251671628745e-16j),1663.5313820207746,(0.04135556190287598+0.015019063770158282j)
273,-290.00244140625,(-7.599414521102889e-17-6.1121702351415e-16j),1663.5159974272424,(0.0395661521419469+0.031138659335947172j)
274,-289.9658203125,(-5.166950499874295e-17-7.33842301290431e-16j),1663.5006131182658,(0.009046645693039956+0.04280442169128593j)
275,-289.92919921875,(-2.4043312069607043e-17-7.504306704642759e-16j),1663.4852290938368,(0.0779258317859125+0.08106475532334737j)
276,-289.892578125,(-9.742660028802604e-17-7.823786024827206e-16j),1663.4698453539474,(0.06872601671298814+0.07322588762021794j)
277,-289.85595703125,(-8.999733898284272e-17-6.843723774768332e-16j),1663.45446189859,(0.07057360891518547+0.0953773526717531j)
278,-289.8193359375,(-1.3479152050233764e-16-6.516380747585912e-16j),1663.4390787277564,(0.051810691407009814+0.046444089108905406j)
279,-289.78271484375,(-1.1219673907968758e-16-7.074276418157876e-16j),1663.423695841439,(0.009155595905930725+0.0007960904767600696j)
280,-289.74609375,(-7.53669877313757e-17-5.63474897980051e-16j),1663.4083132396297,(0.08097058897493244+0.054174046100698016j)
281,-289.70947265625,(3.0308623292174264e-17-7.338265395409675e-16j),1663.3929309223208,(0.05603594802046788+0.05099318110491931j)
282,-289.6728515625,(-1.4065209630630637e-16-6.9013968164559685e-16j),1663.3775488895042,(0.03572282585893845+0.04084550693775579j)
283,-289.63623046875,(-1.918117772829066e-17-6.736504505072022e-16j),1663.3621671411722,(0.09535173912831219+0.00045599926747469377j)
284,-289.599609375,(9.583581228254493e-17-6.418171761286639e-16j),1663.3467856773166,(0.08326562040116438+0.06770915580980749j)
285,-289.56298828125,(4.8289867104556123e-17-7.10530380711439e-16j),1663.3314044979297,(0.0994218606946992+0.05862767453190281j)
286,-289.5263671875,(-3.1760486241075674e-18-6.728232132995211e-16j),1663.3160236030037,(0.017019196134584493+0.07650723667787565j)
287,-289.48974609375,(-5.165848294632765e-17-5.783987658898125e-16j),1663.3006429925308,(0.03431382251386444+0.03764849399891871j)
288,-289.453125,(8.045626811294967e-17-6.804658043883525e-16j),1663.2852626665028,(0.040667404008429456+0.023620778389550092j)
289,-289.41650390625,(1.9724848854227032e-17-6.246501348259059e-16j),1663.2698826249116,(0.09841707447207029+0.062322679653346064j)
290,-289.3798828125,(2.919981191394517e-17-6.79589028471361e-16j),1663.25450286775,(0.011226380612078491+0.053662638155268366j)
291,-289.34326171875,(9.235239897573864e-17-5.962153859574287e-16j),1663.2391233950098,(0.02299710961939684+0.03173200460775383j)
292,-289.306640625,(-2.6113463959024782e-17-6.167605786366978e-16j),1663.2237442066828,(0.04897936108257117+0.08399089508269732j)
293,-289.27001953125,(-3.3651124198570035e-17-6.438377533829095e-16j),1663.2083653027616,(0.03273682411911954+0.013297032245672625j)
294,-289.2333984375,(-1.220416607069381e-17-5.48723458904109e-16j),1663.1929866832381,(0.08816860137067123+0.05161724750398249j)
295,-289.19677734375,(-7.573852979182295e-17-6.389657814801344e-16j),1663.1776083481045,(0.04441856045445278+0.020401651963425305j)
296,-289.16015625,(-5.4512135712505266e-17-7.016840066700391e-16j),1663.1622302973526,(0.0572475890436279+0.030026577533391687j)
297,-289.12353515625,(-7.754055169713087e-17-6.736481881718619e-16j),1663.146852530975,(0.008903930156473129+0.006331116046306895j)
298,-289.0869140625,(-3.469351840739863e-17-6.536955388620993e-16j),1663.1314750489632,(0.010970590880304066+0.04451280991308229j)
299,-289.05029296875,(4.890234113993797e-17-7.020987206845423e-16j),1663.1160978513099,(0.07272796114319041+0.006012612449036881j)
300,-289.013671875,(9.24053147560364e-17-4.717805675533667e-16j),1663.1007209380068,(0.02945933980547093+0.0627017509930227j)
301,-288.97705078125,(-1.1643670681198251e-16-5.365449351091355e-16j),1663.0853443090464,(0.09710098235141117+0.05710149838861281j)
302,-288.9404296875,(-1.605739704903483e-17-5.781987141216784e-16j),1663.0699679644204,(0.06563548519842326+0.0996629198367073j)
303,-288.90380859375,(-3.564950693409977e-17-5.58383598891878e-16j),1663.054591904121,(0.04240749698176251+0.04609270270155328j)
304,-288.8671875,(3.4507350755336216e-17-5.5337982045440475e-16j),1663.0392161281407,(0.007512119442307408+0.02927664451392549j)
305,-288.83056640625,(1.6957992275115625e-17-5.813821257714511e-16j),1663.0238406364713,(0.0942934882199779+0.04056282877088731j)
306,-288.7939453125,(1.4802296858839242e-17-5.059168136239015e-16j),1663.0084654291047,(0.09517293338380332+0.08500222186847421j)
307,-288.75732421875,(1.0747254909310941e-16-4.693258312454915e-16j),1662.9930905060335,(0.03818386026452562+0.07431793321542984j)
308,-288.720703125,(1.5679705888768112e-17-5.887787931695369e-16j),1662.9777158672496,(0.022365799884450033+0.028383604456771006j)
309,-288.68408203125,(7.071414203853014e-17-4.4397388002079604e-16j),1662.9623415127446,(0.05174397554284817+0.02819274106032457j)
310,-288.6474609375,(7.77140698630986e-17-6.025009646920418e-16j),1662.9469674425115,(0.08976937516037564+0.06486695567512864j)
311,-288.61083984375,(9.749736819557277e-17-6.299281737347703e-16j),1662.931593656542,(0.021875123467288062+0.050707884853847786j)
312,-288.57421875,(1.6566100080562916e-17-5.129479325229769e-16j),1662.9162201548284,(0.06596243708448726+0.060617502978307404j)
313,-288.53759765625,(1.383863550317143e-16-4.661742713912582e-16j),1662.9008469373625,(0.0022732412018482084+0.05639583278447731j)
314,-288.5009765625,(2.0447894637189017e-17-4.520792012041585e-16j),1662.8854740041365,(0.048573139191505556+0.05993737447228516j)
315,-288.46435546875,(7.972450806380364e-17-4.821934009951313e-16j),1662.8701013551427,(0.07019848236896044+0.024094390354207074j)
316,-288.427734375,(1.3282786232111112e-16-4.515742325982881e-16j),1662.8547289903731,(0.04580411285282065+0.027307937093210045j)
317,-288.39111328125,(3.45057954545674e-17-3.5149155039797464e-16j),1662.8393569098198,(0.08765622216109853+0.05001670121924604j)
318,-288.3544921875,(1.9507390108978291e-16-4.579208835260728e-16j),1662.823985113475,(0.09873056584203263+0.09437432734328878j)
319,-288.31787109375,(1.1262661408295017e-16-2.9649821436791663e-16j),1662.8086136013308,(0.011538032338608728+0.07654532274868733j)
320,-288.28125,(1.5873625463854677e-16-1.4435922960442854e-16j),1662.7932423733791,(0.06495657603060172+0.0026772196553185856j)
321,-288.24462890625,(1.8779797291776544e-16-1.6647323279580068e-16j),1662.7778714296123,(0.04335008344706065+0.015218209683647232j)
322,-288.2080078125,(2.1074460764630412e-16-2.0803180237289944e-16j),1662.7625007700224,(0.08042443512776071+0.09135585886750347j)
323,-288.17138671875,(2.4164946352074873e-16-5.761288101797391e-17j),1662.7471303946015,(0.03849397952647685+0.08139369731804934j)
324,-288.134765625,(1.1281965501805672e-16-9.15938529689672e-17j),1662.7317603033418,(0.04861829069731327+0.05153378405423764j)
325,-288.09814453125,(2.1415986031929893e-16-5.2900772095569346e-17j),1662.7163904962354,(0.05559262852139451+0.027093627572142287j)
326,-288.0615234375,(1.881385659581544e-16-9.777542175733059e-17j),1662.7010209732741,(0.0899445334922291+0.014898051145575531j)
327,-288.02490234375,(3.1742282896378793e-16-6.707998205648204e-17j),1662.6856517344506,(0.03914728593653308+0.019458174607543944j)
328,-287.98828125,(2.3615942007784783e-16-5.038955620153199e-17j),1662.6702827797567,(0.0015421397028196006+0.026820014197192488j)
329,-287.95166015625,(1.4327139483683305e-16-1.0925135609009247e-17j),1662.6549141091846,(0.029617565985461582+0.0909183950237466j)
330,-287.9150390625,(3.695498686125822e-16+5.4338145074659226e-17j),1662.6395457227263,(0.004273805401444797+0.047054129942219074j)
331,-287.87841796875,(3.65288837540207e-16+4.663391330286251e-17j),1662.6241776203742,(0.08465205444426271+0.0034715689609609137j)
332,-287.841796875,(3.1956466783447777e-16+1.651663216799615e-16j),1662.60880980212,(0.04802491408915405+0.05158212268117399j)
333,-287.80517578125,(3.317733420264238e-16+1.5172173133793567e-16j),1662.593442267956,(0.08438175036150054+0.013151888678595536j)
334,-287.7685546875,(4.3036503876990595e-16+1.009170855268877e-16j),1662.5780750178747,(0.07818045307345622+0.018100679275428157j)
335,-287.73193359375,(2.893896739699309e-16+6.459075588701792e-17j),1662.5627080518677,(0.09040377574789983+0.009768428438405686j)
336,-287.6953125,(4.441624117438156e-16+2.4788810636240352e-16j),1662.5473413699272,(0.06630668260415488+0.06502323738941927j)
337,-287.65869140625,(4.239535735512014e-16+2.962659544754566e-16j),1662.5319749720456,(0.05422877523492549+0.0034946671565877496j)
338,-287.6220703125,(4.46912565823521e-16+3.813867427234946e-16j),1662.5166088582148,(0.0940125567969091+0.06568270127039565j)
339,-287.58544921875,(4.55411351886366e-16+3.0528484388753713e-16j),1662.5012430284269,(0.013054325940531453+0.08126185248541562j)
340,-287.548828125,(4.1125455252838607e-16+3.5900543251706895e-16j),1662.4858774826741,(0.05796838469843592+0.04645280772672614j)
341,-287.51220703125,(4.558931588176056e-16+3.5888928460553497e-16j),1662.4705122209489,(0.051597043460772145+0.05272216201270953j)
342,-287.4755859375,(4.2116280979509724e-16+3.6287283310154973e-16j),1662.4551472432427,(0.08796807252882226+0.007771739517672405j)
343,-287.43896484375,(4.826601613073e-16+4.499141323128179e-16j),1662.439782549548,(0.06257572376892255+0.027948473058349056j)
344,-287.40234375,(4.752566767929638e-16+3.75326205572942e-16j),1662.424418139857,(0.048150445855837026+0.05700877997896423j)
345,-287.36572265625,(3.9938461266420884e-16+4.448963584954931e-16j),1662.4090540141617,(0.010706273894159169+0.06113888272653423j)
346,-287.3291015625,(3.683650065191705e-16+4.487340036521388e-16j),1662.393690172454,(0.0680348366445578+0.08770717540322544j)
347,-287.29248046875,(3.594528655891771e-16+4.177712170743504e-16j),1662.3783266147266,(0.03381889481195895+0.08686166758037545j)
348,-287.255859375,(4.498465656243607e-16+3.697790153067782e-16j),1662.3629633409712,(0.09641260681697898+0.04809881440280306j)
349,-287.21923828125,(3.4852212054153103e-16+5.091513992523383e-16j),1662.34760035118,(0.05834257668273649+0.03719754163542921j)
350,-287.1826171875,(4.384459262488883e-16+5.763370829466535e-16j),1662.3322376453455,(0.008265796430281181+0.024735516171467287j)
351,-287.14599609375,(3.8652352672563666e-16+6.040080646950062e-16j),1662.3168752234592,(0.09025794960923483+0.0915873231284824j)
352,-287.109375,(4.574203400797338e-16+6.739539851233312e-16j),1662.3015130855135,(0.03328102761917229+0.03529457329391699j)
353,-287.07275390625,(4.008757461192652e-16+6.985354520995411e-16j),1662.2861512315008,(0.06597731475761713+0.018275857954581476j)
354,-287.0361328125,(4.3475795542016256e-16+6.664342318104205e-16j),1662.2707896614127,(0.027737220487931383+0.059508555078714914j)
355,-286.99951171875,(4.3836496169072893e-16+7.970260633788788e-16j),1662.2554283752418,(0.08375100329689107+0.03727625886674553j)
356,-286.962890625,(3.9874535947720666e-16+7.262153208935628e-16j),1662.2400673729799,(0.06379588287819703+0.06262910306919953j)
357,-286.92626953125,(4.2486514616992833e-16+6.538917396768796e-16j),1662.2247066546195,(0.02953826222340903+0.010152752458103875j)
358,-286.8896484375,(4.807925981425721e-16+7.025223425880174e-16j),1662.2093462201522,(0.09177177092239275+0.08562864222247613j)
