,t,u,lambda,u_begin
715,-273.81591796875,(-1.5278591820779754e-16+5.950671072116874e-17j),1656.7437527683805,(0.09625122261434484+0.017022412566749513j)
716,-273.779296875,(-1.0485650048285633e-16-9.363693734789098e-18j),1656.7284934642166,(0.00071346825651466+0.025152769567629452j)
717,-273.74267578125,(-9.596113348304804e-17+2.258225475690844e-17j),1656.7132344411395,(0.023632833578864632+0.09848861038063876j)
718,-273.7060546875,(-1.084396313718855e-16-1.8696067486340658e-17j),1656.6979756991411,(0.032953159889115145+0.08604072126161193j)
719,-273.66943359375,(-1.2878425967654518e-16-3.2609864820149643e-17j),1656.6827172382139,(0.027511304056835453+0.03309052049213081j)
720,-273.6328125,(-9.734184312018812e-17+3.4115484752196066e-17j),1656.6674590583498,(0.043610280408363115+0.09832200127833268j)
721,-273.59619140625,(-5.245667018287958e-17+3.116304867637919e-17j),1656.652201159541,(0.04438486638009514+0.0021032383439149372j)
722,-273.5595703125,(-1.1357948474569433e-16+5.5956772745847925e-18j),1656.63694354178,(0.06202101305370557+0.04187194048929063j)
723,-273.52294921875,(-1.0842630476333714e-16-2.2494364680164037e-17j),1656.6216862050594,(0.03760804602764356+0.043777415287940574j)
724,-273.486328125,(-4.258413522987111e-17-2.7259741475460615e-17j),1656.6064291493708,(0.09669736724877266+0.041958115653994946j)
725,-273.44970703125,(-7.521480517371556e-17-2.6294774728448162e-17j),1656.5911723747067,(0.04500500221554008+0.006962111933054105j)
726,-273.4130859375,(-3.7899662951442665e-17+3.543881224506267e-18j),1656.5759158810592,(0.04720328191362018+0.09855773976236541j)
727,-273.37646484375,(-8.540869421069837e-17-2.8518261099787255e-17j),1656.5606596684206,(0.026920615534932326+0.05014154808978725j)
728,-273.33984375,(-9.169810416008282e-17-1.491110491470308e-17j),1656.5454037367833,(0.006031416546552537+0.08805612071044273j)
729,-273.30322265625,(-3.0360733971520357e-17-2.9286213262993313e-17j),1656.5301480861394,(0.017758895735736423+0.02209727068479549j)
730,-273.2666015625,(-7.692615595457613e-17-3.498064735185163e-17j),1656.5148927164812,(0.019637207961121974+0.07353733139837426j)
731,-273.22998046875,(-3.8575983389280814e-17-4.008349813821502e-18j),1656.4996376278007,(0.0866857166372398+0.03423278122587766j)
732,-273.193359375,(-3.206492947269463e-17-5.859557314469351e-17j),1656.4843828200903,(0.02770242682351535+0.007883146609664793j)
733,-273.15673828125,(-5.4278086725358155e-18-9.9144738240634e-17j),1656.4691282933425,(0.04659809278867486+0.0606282266883628j)
734,-273.1201171875,(2.622728821998359e-17-4.604741477309854e-17j),1656.453874047549,(0.02853933033505164+0.07968345967290846j)
735,-273.08349609375,(-3.2841440054698254e-17-8.079272382884034e-17j),1656.4386200827025,(0.0284377156245635+0.07354177531006827j)
736,-273.046875,(2.4032242116892372e-18-8.209036093687855e-17j),1656.423366398795,(0.04536308328661712+0.015474192414393252j)
737,-273.01025390625,(1.7116824513781637e-17-8.51461918557755e-17j),1656.4081129958188,(0.06927912064506385+0.08013701311208704j)
738,-272.9736328125,(2.7501402793645975e-17-9.512963871803859e-17j),1656.3928598737662,(0.06327737568137286+0.06894750788549854j)
739,-272.93701171875,(-3.553036843991733e-17-6.696865739551012e-17j),1656.3776070326292,(0.07481407640182311+0.022082094077653006j)
740,-272.900390625,(2.7092615996381524e-17-8.545037767280503e-17j),1656.3623544724003,(0.09232318056185088+0.05362303213607753j)
741,-272.86376953125,(-1.845229391008383e-17-8.776332998561116e-17j),1656.3471021930716,(0.07454563558523163+0.08097827468562441j)
742,-272.8271484375,(9.644972378047023e-17-5.817792796430146e-17j),1656.3318501946355,(0.01778205126403636+0.09129733976194658j)
743,-272.79052734375,(-3.048510524104122e-17-1.1971333808705926e-16j),1656.3165984770842,(0.0834445004458632+0.04030746970941922j)
744,-272.75390625,(3.170012965621326e-17-9.762962533669777e-17j),1656.3013470404098,(0.077860277647908+0.08801583325479048j)
745,-272.71728515625,(-1.2706136369625845e-17-9.184418098104856e-17j),1656.2860958846047,(0.09272996758866191+0.07797893914945836j)
746,-272.6806640625,(-7.954479467504779e-17-1.0290329343388018e-16j),1656.2708450096611,(0.07578492517994456+0.03811026939229748j)
747,-272.64404296875,(-5.780791817513325e-18-8.067650131042808e-17j),1656.2555944155713,(0.06084451499384295+0.09022708172039298j)
748,-272.607421875,(4.8805409573968777e-17-4.813025471803224e-17j),1656.2403441023273,(0.05746903362564448+0.09442224086358403j)
749,-272.57080078125,(-7.953281578473903e-18-1.4436950536078702e-16j),1656.2250940699214,(0.019437526382624415+0.08629696748860267j)
750,-272.5341796875,(9.997482574417772e-17-1.403376856436541e-16j),1656.209844318346,(0.002541867420077648+0.03911483346207391j)
751,-272.49755859375,(1.545770948456419e-17-5.4654957082136255e-17j),1656.1945948475934,(0.030729464209209325+0.08769475191460462j)
752,-272.4609375,(-2.7854273952370426e-18-1.5211759384982353e-17j),1656.1793456576556,(0.06694909030309136+0.04365560572205455j)
753,-272.42431640625,(-1.3622200424939856e-17-1.5677367044229817e-16j),1656.1640967485248,(0.05357361081460285+0.029650223820642987j)
754,-272.3876953125,(6.093819371186034e-17-5.899395783511663e-17j),1656.1488481201936,(0.09644996343551085+0.019547816771192075j)
755,-272.35107421875,(4.375039925848921e-17-8.870259325481514e-17j),1656.1335997726542,(0.018880832353677282+0.08040132952237536j)
756,-272.314453125,(-1.0674190182591682e-16-8.048887418672477e-17j),1656.1183517058985,(0.025754295353038772+0.006422083526389366j)
757,-272.27783203125,(4.816093292474466e-18-4.9370093305664835e-17j),1656.103103919919,(0.01905179036574575+0.06984299214901234j)
758,-272.2412109375,(-1.9918720679600078e-17-9.98678712554888e-17j),1656.0878564147079,(0.006055408713492772+0.08374011666106106j)
759,-272.20458984375,(1.1032397333582141e-17-9.996290569694759e-17j),1656.072609190257,(0.0012697325906680713+0.05495416267606529j)
760,-272.16796875,(6.872067351348791e-17-7.451377897743039e-17j),1656.0573622465595,(0.08297886837861851+0.08684826627074446j)
761,-272.13134765625,(-7.243062843280284e-17+5.906823868432611e-18j),1656.0421155836068,(0.005580396182057002+0.06771423873710367j)
762,-272.0947265625,(7.613723793371656e-18-1.8664151573674716e-17j),1656.0268692013917,(0.0035114716682502437+0.015778066814028692j)
763,-272.05810546875,(-3.9904805022567477e-17-6.92009138440909e-17j),1656.011623099906,(0.05186089952701023+0.035832442533440936j)
764,-272.021484375,(-4.121541123773482e-17-7.728214380822696e-17j),1655.9963772791425,(0.02168331114792418+0.008790470732335187j)
765,-271.98486328125,(-9.642572814644888e-17+3.9425574310199633e-17j),1655.981131739093,(0.015237786420648393+0.0057196557570799444j)
766,-271.9482421875,(-6.797034758257691e-19-1.258550259291169e-16j),1655.9658864797498,(0.0426568970936727+0.08565868989585976j)
767,-271.91162109375,(7.502064888050162e-17+1.7091483514358054e-17j),1655.950641501105,(0.07220169172041563+0.0021570176777027774j)
768,-271.875,(4.791075729819181e-18-1.618923830183866e-16j),1655.9353968031512,(0.05986626051218866+0.05275901071132214j)
769,-271.83837890625,(-1.898612294165181e-18-7.772187244036108e-17j),1655.9201523858806,(0.015263245871573529+0.030677478939862092j)
770,-271.8017578125,(-1.0014839207350897e-16-1.0912181752189232e-16j),1655.9049082492852,(0.05063229310211307+0.06365915701416354j)
771,-271.76513671875,(-2.2152501560815227e-17-2.907670203854823e-17j),1655.8896643933574,(0.05237846391125244+0.08427422377638294j)
772,-271.728515625,(-3.4230296665680664e-17-1.5100080523956093e-16j),1655.8744208180897,(0.07948304385010971+0.07592994595621666j)
773,-271.69189453125,(-8.1918654551848e-17-1.103637136670894e-16j),1655.8591775234738,(0.02073749996082125+0.019741898223085554j)
774,-271.6552734375,(-1.3116859142671798e-16-7.432910094546075e-17j),1655.8439345095023,(0.018695548521078388+0.02608295186849824j)
775,-271.61865234375,(-6.094204410874634e-17-5.330074409528145e-17j),1655.8286917761675,(0.04439199626917374+0.017671278291197356j)
776,-271.58203125,(-2.5160279548964325e-17-6.664881607097716e-17j),1655.813449323461,(0.05148153312761166+0.09970307576644599j)
777,-271.54541015625,(8.444642329805913e-18-2.7869705881570564e-17j),1655.7982071513761,(0.024077647456162345+0.05456067914102687j)
778,-271.5087890625,(-6.368825568274546e-17-9.130606097566158e-17j),1655.7829652599046,(0.018426350928882073+0.02425929551869248j)
779,-271.47216796875,(3.2967093156579275e-17-8.632308225853437e-18j),1655.7677236490385,(0.08221914689835125+0.018225910165806092j)
780,-271.435546875,(-2.200949937191918e-17-6.601720118006307e-17j),1655.7524823187703,(0.08083672589463597+0.04213324032237212j)
781,-271.39892578125,(2.238043523490996e-17-4.6284379057412966e-17j),1655.7372412690922,(0.01796279403110176+0.030029882640319194j)
782,-271.3623046875,(4.1518271526854295e-17-1.2219900193668717e-16j),1655.7220004999965,(0.014490142676066908+0.07746334684129035j)
783,-271.32568359375,(1.284441870615514e-16-5.783203048475061e-17j),1655.7067600114754,(0.004850020726406401+0.027467101773685488j)
784,-271.2890625,(4.174498608119942e-17-5.948695757039644e-17j),1655.691519803521,(0.03875845839205218+0.025800743773190773j)
785,-271.25244140625,(4.429165986728263e-17-1.4022542492402231e-16j),1655.6762798761258,(0.0723214637450416+0.0633135619500325j)
786,-271.2158203125,(3.640829329881623e-17-1.144246784851951e-16j),1655.661040229282,(0.04273903745118934+0.08758032759882228j)
787,-271.17919921875,(1.009779542469178e-16-7.836027112155759e-17j),1655.6458008629818,(0.047195538780257486+0.005608585224619944j)
788,-271.142578125,(-5.590568457161565e-17-9.79326854688143e-17j),1655.6305617772175,(0.06376438929812546+0.00860517007914311j)
789,-271.10595703125,(6.223458761245613e-17-1.5952048266624804e-16j),1655.6153229719812,(0.01767891618626264+0.06516505607256222j)
790,-271.0693359375,(1.2378971103276153e-17-1.2454921868833296e-16j),1655.6000844472653,(0.05788400143082605+0.07356478784226854j)
791,-271.03271484375,(6.260894590808502e-17-9.487932446209421e-17j),1655.584846203062,(0.019604949701239507+0.07977513748879622j)
792,-270.99609375,(8.479115135940247e-17-1.1803247318801772e-16j),1655.5696082393636,(0.06713169306859842+0.003519948264951134j)
793,-270.95947265625,(1.250413828569008e-16-2.408119594722945e-16j),1655.5543705561624,(0.020335181928192003+0.029900336870551783j)
794,-270.9228515625,(1.9029893557296484e-17-1.4066283652019086e-16j),1655.5391331534506,(0.052242870820347724+0.0523493356152058j)
795,-270.88623046875,(3.040653808291157e-17-1.4679996038909898e-16j),1655.5238960312204,(0.01906214312606477+0.054430120107376856j)
796,-270.849609375,(1.32692700047205e-17-1.5438860462566584e-16j),1655.5086591894637,(0.07131813795806254+0.07576153121781215j)
797,-270.81298828125,(1.964464868595545e-17-1.8817674734556993e-16j),1655.4934226281734,(0.06508507108427462+0.06936225489926838j)
798,-270.7763671875,(-2.457910546720791e-18-1.4176910350088554e-16j),1655.4781863473418,(0.015630899243649+0.04135986233680296j)
799,-270.73974609375,(5.819056867379023e-17-1.3589495649739084e-16j),1655.4629503469607,(0.07684693369667936+0.07161634950844666j)
800,-270.703125,(-6.239243390783378e-18-1.7917666334381564e-16j),1655.4477146270224,(0.03049519160936034+0.07862233213885543j)
801,-270.66650390625,(6.900057287064675e-18-2.459159946763998e-16j),1655.4324791875194,(0.052254376004605266+0.0066397663762711836j)
802,-270.6298828125,(-3.374100017739727e-17-1.6034747071980683e-16j),1655.417244028444,(0.07891912878437181+0.010789504200348132j)
803,-270.59326171875,(-3.881098494279435e-18-1.9088223395797743e-16j),1655.402009149788,(0.08868889249161759+0.009802468796837183j)
804,-270.556640625,(-8.716290476163751e-17-1.749585341359593e-16j),1655.3867745515442,(0.03848775629222702+0.037370031634110616j)
805,-270.52001953125,(-8.675338838902581e-17-2.0041768792988857e-16j),1655.3715402337045,(0.03163269211292518+0.018705098465158533j)
806,-270.4833984375,(-1.3341070870971924e-16-2.1099473747500666e-16j),1655.3563061962614,(0.05109712486958228+0.0024334881388048627j)
807,-270.44677734375,(-9.02581043665748e-17-1.8472537933028785e-16j),1655.3410724392068,(0.05860311079979043+0.0547710645282706j)
808,-270.41015625,(-1.0284783680493032e-16-1.1098272319632452e-16j),1655.3258389625332,(0.04213301775961878+0.01929077212846121j)
809,-270.37353515625,(-5.889740782153833e-17-2.2026884902077743e-16j),1655.310605766233,(0.044428790660167305+0.0013172377243511058j)
810,-270.3369140625,(-1.1790120666122878e-16-1.5312104132876795e-16j),1655.2953728502982,(0.027492456134400246+0.0980374678870688j)
811,-270.30029296875,(-9.138365016255106e-17-1.5029397759982001e-16j),1655.2801402147213,(0.013847631897099512+0.07928377031296026j)
812,-270.263671875,(-1.2657629844544664e-16-8.426867144307571e-17j),1655.2649078594943,(0.019985279820335735+0.09340277924359401j)
813,-270.22705078125,(-1.2696683851627572e-16-1.4997420447717512e-16j),1655.2496757846095,(0.01484407451674601+0.012240421698949866j)
814,-270.1904296875,(-1.7016077445133084e-16-1.0966836872441538e-16j),1655.2344439900592,(0.0763551404598296+0.06049606276079559j)
815,-270.15380859375,(-3.123883745711659e-17-6.22388356106848e-17j),1655.219212475836,(0.00461226621938855+0.0006872868812881184j)
816,-270.1171875,(-1.5361959569118192e-16-8.516444418994862e-17j),1655.2039812419316,(0.02454501185157092+0.024914272730966993j)
817,-270.08056640625,(-1.546437373455043e-16-1.3178056380939456e-16j),1655.1887502883387,(0.020032910058103228+0.01821696385724837j)
818,-270.0439453125,(-1.9303781044190504e-16-1.0895179462287427e-16j),1655.1735196150494,(0.03374437961708634+0.0013470537280372286j)
819,-270.00732421875,(-8.832232227415886e-17-6.716613424973241e-17j),1655.158289222056,(0.08834308311131671+0.006625537438664387j)
820,-269.970703125,(-1.8451589378083913e-16-1.1198190675149862e-16j),1655.1430591093506,(0.05281313662760959+0.07331702839898227j)
821,-269.93408203125,(-1.5934383050988155e-16-1.3852732205589566e-16j),1655.1278292769257,(0.06202155395796404+0.022115581908819994j)
822,-269.8974609375,(-1.7473718667668463e-16-1.109537212840872e-16j),1655.1125997247734,(0.010586525725874285+0.07964710480180402j)
823,-269.86083984375,(-1.6588303856238473e-16-1.1279711715381421e-16j),1655.097370452886,(0.07874949128597189+0.0532214942785598j)
824,-269.82421875,(-1.373569433060284e-16-6.91971328824972e-17j),1655.0821414612558,(0.00031409043439288857+0.027348264479405738j)
825,-269.78759765625,(-1.5669886697404308e-16-1.125010828860986e-16j),1655.066912749875,(0.09584156185893566+0.09373556640922567j)
826,-269.7509765625,(-1.8696596560362014e-16-1.3094147758706721e-16j),1655.0516843187359,(0.097767652865738+0.09520466982293668j)
827,-269.71435546875,(-1.346436930596388e-16-1.0658317112781054e-16j),1655.0364561678307,(0.0006272199213269603+0.09765499807361946j)
828,-269.677734375,(-1.475897925560521e-16-1.120909899386766e-16j),1655.0212282971518,(0.04715679392478616+0.07283547843971806j)
829,-269.64111328125,(-1.3550260464852453e-16-1.0029613022772701e-16j),1655.0060007066913,(0.004820119399345724+0.03189766170066707j)
830,-269.6044921875,(-1.9119412811192552e-16-1.606450095493336e-16j),1654.9907733964417,(0.029648173835704974+0.0021676147633722834j)
831,-269.56787109375,(-1.2845820571851978e-16-1.3505642188273106e-16j),1654.975546366395,(0.000521530331994724+0.05398610462315813j)
832,-269.53125,(-1.6077389887381774e-16-1.132524591580579e-16j),1654.9603196165438,(0.05085007137451027+0.07452015441771818j)
833,-269.49462890625,(-9.661053576718625e-17-1.4625621852369757e-16j),1654.94509314688,(0.043656659109026164+0.060586625720145754j)
834,-269.4580078125,(-1.1719803685477767e-16-1.766817167960342e-16j),1654.9298669573957,(0.03473998786477669+0.0437269528409483j)
835,-269.42138671875,(-1.014957717698103e-16-1.9275301202882147e-16j),1654.914641048084,(0.012541948445384655+0.0624110928243586j)
836,-269.384765625,(-1.1434683396386936e-16-2.1129719543593397e-16j),1654.8994154189363,(0.07627410901584221+0.009076055411665696j)
837,-269.34814453125,(-9.393657203488532e-17-2.220941845385535e-16j),1654.8841900699456,(0.03040246688033789+0.04868086250589735j)
838,-269.3115234375,(-1.1464353107604846e-16-1.63267786151696e-16j),1654.8689650011036,(0.09515779442365543+0.01020372884844264j)
839,-269.27490234375,(-1.1375291114132883e-16-2.5668868525194874e-16j),1654.8537402124027,(0.06771416691095083+0.03535109019595225j)
840,-269.23828125,(-9.920172143443834e-17-2.2887617330084817e-16j),1654.8385157038354,(0.08029031652914331+0.08917628074001797j)
841,-269.20166015625,(-9.927811017739436e-17-2.829979143970158e-16j),1654.8232914753937,(0.06310010385566843+0.09127377683442871j)
842,-269.1650390625,(-1.220184202630295e-16-2.493279041007279e-16j),1654.8080675270699,(0.08721512813759778+0.008399528796308897j)
843,-269.12841796875,(-1.174467796083987e-16-2.673084166977976e-16j),1654.7928438588565,(0.0040121279586591285+0.017591368170010346j)
844,-269.091796875,(-5.813464117509896e-17-2.7432727380535344e-16j),1654.7776204707454,(0.01659258816828858+0.024429873074701403j)
